all-en	6.317275047302246	2.9267165660858154	8.868819236755371	2.765862464904785	2.766695737838745	8.381132125854492	13.637002944946289	1.793789267539978	9.39818000793457	12	bert-base-cased	True	False	False	
all-en	16.278316497802734	5.640817642211914	30.390960693359375	16.77181625366211	12.31954574584961	28.38833236694336	15.481708526611328	4.6506171226501465	16.582740783691406	12	bert-base-cased	True	False	False	
